Transaction_ID,Date,Department,Expense_Category,Region,Payment_Method,Revenue,Expense,Profit,Manager,Employees_Count,Country,Currency
1207,2025-12-04,Procurement,Contractors,South,UPI,8545,2308,6237,Tara,45,India,INR
1208,2025-07-05,Marketing,Contractors,East,"Bank Transfer",99704,78074,21630,Ravi,33,India,INR
1209,2025-01-20,Legal,Supplies,East,Card,21848,10040,11808,Shruti,38,India,INR
1210,2025-06-25,Legal,Training,East,UPI,37722,13815,23907,Shruti,38,India,INR
1211,2025-12-25,Legal,Travel,Central,Card,42945,22319,20626,Shruti,38,India,INR
1212,2025-09-24,Sales,Utilities,Corporate,"Bank Transfer",127940,20001,107939,Sonia,12,India,INR
1213,2025-05-02,R&D,Maintenance,Online,"Bank Transfer",97778,18146,79632,Divya,55,Online,Mixed
1214,2025-06-06,Marketing,Supplies,Central,Card,85420,7236,78184,Ravi,33,India,INR
1215,2025-05-04,Finance,Software,International,Card,110332,4235,106097,Vikram,49,US,USD
1216,2025-10-09,Finance,Utilities,West,"Bank Transfer",51238,23964,27274,Vikram,49,India,INR
1217,2025-01-28,Legal,Supplies,Corporate,"Bank Transfer",123095,96733,26362,Shruti,38,India,INR
1218,2025-05-02,Support,Travel,West,"Bank Transfer",39375,30585,8790,Kabir,49,India,INR
1219,2025-05-28,Procurement,Maintenance,Central,Card,71241,45345,25896,Tara,45,India,INR
1220,2025-11-09,Procurement,Travel,Online,Cash,51809,39253,12556,Tara,45,Online,Mixed
1221,2025-01-19,Sales,Maintenance,West,UPI,90574,29421,61153,Sonia,12,India,INR
1222,2025-01-02,R&D,Travel,Online,Cash,97972,18917,79055,Divya,55,Online,Mixed
1223,2025-11-09,IT,Contractors,East,UPI,65626,16346,49280,Neha,51,India,INR
1224,2025-09-15,Sales,Training,South,UPI,19491,12134,7357,Sonia,12,India,INR
1225,2025-02-18,Marketing,Supplies,North,UPI,63986,37620,26366,Ravi,33,India,INR
1226,2025-11-02,HR,Software,South,"Bank Transfer",125426,49007,76419,Amit,53,India,INR
1227,2025-03-27,Marketing,Maintenance,South,Cash,21567,10669,10898,Ravi,33,India,INR
1228,2025-04-01,Sales,Supplies,South,Cash,82807,44058,38749,Sonia,12,India,INR
1229,2025-03-18,IT,Software,North,"Bank Transfer",58198,32768,25430,Neha,51,India,INR
1230,2025-01-24,R&D,Software,North,"Bank Transfer",48938,30582,18356,Divya,55,India,INR
1231,2025-06-25,Sales,Utilities,South,"Bank Transfer",71230,39199,32031,Sonia,12,India,INR
1232,2025-07-17,Procurement,Utilities,North,UPI,7542,5693,1849,Tara,45,India,INR
1233,2025-05-06,Procurement,Software,International,Card,24224,19113,5111,Tara,45,US,USD
1234,2025-05-25,Marketing,Travel,West,UPI,64892,43599,21293,Ravi,33,India,INR
1235,2025-05-07,HR,Utilities,Online,Card,66348,43931,22417,Amit,53,Online,Mixed
1236,2025-12-09,IT,Maintenance,North,UPI,138646,89385,49261,Neha,51,India,INR
1237,2025-06-08,Procurement,Maintenance,Corporate,UPI,76388,10762,65626,Tara,45,India,INR
1238,2025-10-24,Sales,Utilities,North,Card,39502,27828,11674,Sonia,12,India,INR
1239,2025-09-02,Operations,Training,Online,"Bank Transfer",64097,7523,56574,Karan,55,Online,Mixed
1240,2025-07-04,Marketing,Supplies,Corporate,UPI,143835,46801,97034,Ravi,33,India,INR
1241,2025-06-24,IT,Contractors,Online,Cash,143316,92480,50836,Neha,51,Online,Mixed
1242,2025-08-05,Support,Software,South,UPI,32068,19359,12709,Kabir,49,India,INR
1243,2025-02-05,Support,Supplies,Online,Cash,94447,52970,41477,Kabir,49,Online,Mixed
1244,2025-10-02,R&D,Software,Online,Cash,32410,20269,12141,Divya,55,Online,Mixed
1245,2025-02-28,R&D,Software,East,"Bank Transfer",89316,26538,62778,Divya,55,India,INR
1246,2025-02-14,Procurement,Training,Corporate,Card,140014,37304,102710,Tara,45,India,INR
1247,2025-09-02,Procurement,Contractors,South,UPI,28385,22275,6110,Tara,45,India,INR
1248,2025-05-15,IT,Travel,International,Cash,24368,10062,14306,Neha,51,US,USD
1249,2025-06-15,Legal,Advertising,Online,Card,56415,13007,43408,Shruti,38,Online,Mixed
1250,2025-07-11,Marketing,Maintenance,Online,"Bank Transfer",84002,39288,44714,Ravi,33,Online,Mixed
1251,2025-05-04,Procurement,Software,Corporate,"Bank Transfer",51032,8592,42440,Tara,45,India,INR
1252,2025-06-04,HR,Travel,East,Card,119618,79188,40430,Amit,53,India,INR
1253,2025-09-07,IT,Contractors,Online,Cash,122065,29768,92297,Neha,51,Online,Mixed
1254,2025-11-20,Operations,Contractors,North,UPI,144375,57986,86389,Karan,55,India,INR
1255,2025-02-18,Legal,Travel,East,Cash,26912,7070,19842,Shruti,38,India,INR
1256,2025-01-10,HR,Advertising,Online,UPI,68398,18567,49831,Amit,53,Online,Mixed
1257,2025-02-14,IT,Advertising,Corporate,UPI,119749,94124,25625,Neha,51,India,INR
1258,2025-12-27,Sales,Utilities,International,UPI,83167,3054,80113,Sonia,12,US,USD
1259,2025-02-21,HR,Software,North,Card,42620,20060,22560,Amit,53,India,INR
1260,2025-04-03,HR,Advertising,Corporate,Cash,131788,93518,38270,Amit,53,India,INR
1261,2025-07-06,HR,Supplies,Corporate,Cash,29359,9407,19952,Amit,53,India,INR
1262,2025-06-24,Operations,Travel,Corporate,UPI,110559,85784,24775,Karan,55,India,INR
1263,2025-04-09,Finance,Supplies,East,UPI,78065,58555,19510,Vikram,49,India,INR
1264,2025-07-26,Support,Supplies,Corporate,Card,17029,8561,8468,Kabir,49,India,INR
1265,2025-06-12,HR,Supplies,Online,"Bank Transfer",131306,16289,115017,Amit,53,Online,Mixed
1266,2025-11-14,HR,Advertising,East,Card,104720,28145,76575,Amit,53,India,INR
1267,2025-01-13,Finance,Training,West,Cash,30017,18580,11437,Vikram,49,India,INR
1268,2025-07-21,Sales,Training,East,Card,134465,93140,41325,Sonia,12,India,INR
1269,2025-10-21,Legal,Utilities,North,UPI,143232,90153,53079,Shruti,38,India,INR
1270,2025-03-23,Legal,Travel,Online,Card,135881,56970,78911,Shruti,38,Online,Mixed
1271,2025-03-13,IT,Software,East,"Bank Transfer",82982,17826,65156,Neha,51,India,INR
1272,2025-04-03,Legal,Training,North,"Bank Transfer",74512,20694,53818,Shruti,38,India,INR
1273,2025-11-21,R&D,Maintenance,Online,"Bank Transfer",57609,11135,46474,Divya,55,Online,Mixed
1274,2025-07-05,Sales,Contractors,South,Card,113845,36116,77729,Sonia,12,India,INR
1275,2025-12-03,Support,Advertising,South,"Bank Transfer",74979,41527,33452,Kabir,49,India,INR
1276,2025-06-17,Finance,Travel,International,Card,86969,25731,61238,Vikram,49,US,USD
1277,2025-07-14,Procurement,Supplies,Central,"Bank Transfer",95787,74547,21240,Tara,45,India,INR
1278,2025-01-12,R&D,Advertising,North,"Bank Transfer",45957,22118,23839,Divya,55,India,INR
1279,2025-06-05,Procurement,Travel,Central,Cash,49615,30552,19063,Tara,45,India,INR
1280,2025-07-01,Operations,Training,Corporate,UPI,147978,61579,86399,Karan,55,India,INR
1281,2025-04-08,HR,Travel,Central,Card,132830,9720,123110,Amit,53,India,INR
1282,2025-06-28,Procurement,Advertising,Corporate,Card,23063,16519,6544,Tara,45,India,INR
1283,2025-09-20,Sales,Supplies,West,"Bank Transfer",89940,50139,39801,Sonia,12,India,INR
1284,2025-02-03,Support,Training,East,UPI,17962,11387,6575,Kabir,49,India,INR
1285,2025-08-05,Marketing,Maintenance,Online,"Bank Transfer",89799,13021,76778,Ravi,33,Online,Mixed
1286,2025-11-22,IT,Travel,International,"Bank Transfer",132651,98032,34619,Neha,51,US,USD
1287,2025-06-03,Marketing,Software,Central,Cash,60904,10224,50680,Ravi,33,India,INR
1288,2025-01-28,Sales,Travel,Central,Cash,83106,58823,24283,Sonia,12,India,INR
1289,2025-02-23,Finance,Maintenance,East,"Bank Transfer",133564,68249,65315,Vikram,49,India,INR
1290,2025-04-24,Legal,Training,West,Card,22226,10946,11280,Shruti,38,India,INR
1291,2025-02-11,Marketing,Software,West,"Bank Transfer",39324,24373,14951,Ravi,33,India,INR
1292,2025-11-27,Operations,Contractors,South,UPI,51037,10845,40192,Karan,55,India,INR
1293,2025-06-03,HR,Software,Central,UPI,48001,33475,14526,Amit,53,India,INR
1294,2025-08-02,Finance,Training,Corporate,Card,31979,2859,29120,Vikram,49,India,INR
1295,2025-03-18,Operations,Software,West,"Bank Transfer",127884,92235,35649,Karan,55,India,INR
1296,2025-05-07,Legal,Travel,North,"Bank Transfer",134234,103952,30282,Shruti,38,India,INR
1297,2025-06-22,Legal,Contractors,West,"Bank Transfer",8278,2283,5995,Shruti,38,India,INR
1298,2025-06-27,Sales,Supplies,East,"Bank Transfer",143636,92900,50736,Sonia,12,India,INR
1299,2025-07-26,Sales,Software,International,UPI,59163,23169,35994,Sonia,12,US,USD
1300,2025-05-21,Legal,Contractors,South,"Bank Transfer",64341,23616,40725,Shruti,38,India,INR
1301,2025-11-10,Legal,Advertising,North,"Bank Transfer",79025,32046,46979,Shruti,38,India,INR
1302,2025-04-06,Procurement,Utilities,Online,"Bank Transfer",110908,23238,87670,Tara,45,Online,Mixed
1303,2025-05-19,Operations,Travel,Online,Cash,76027,4735,71292,Karan,55,Online,Mixed
1304,2025-03-28,Operations,Supplies,South,"Bank Transfer",64055,45416,18639,Karan,55,India,INR
1305,2025-12-19,Legal,Maintenance,Online,"Bank Transfer",105879,23595,82284,Shruti,38,Online,Mixed
1306,2025-04-13,Operations,Utilities,West,Cash,146530,23387,123143,Karan,55,India,INR
1307,2025-06-06,Operations,Contractors,West,Cash,7683,4299,3384,Karan,55,India,INR
1308,2025-02-21,HR,Contractors,South,Card,91301,66868,24433,Amit,53,India,INR
1309,2025-01-21,R&D,Software,South,Cash,66257,34138,32119,Divya,55,India,INR
1310,2025-03-26,Procurement,Maintenance,Online,"Bank Transfer",11352,3377,7975,Tara,45,Online,Mixed
1311,2025-02-10,IT,Software,South,Cash,89940,26190,63750,Neha,51,India,INR
1312,2025-07-11,HR,Contractors,International,Cash,14471,8988,5483,Amit,53,US,USD
1313,2025-02-03,Marketing,Software,Central,"Bank Transfer",143500,18456,125044,Ravi,33,India,INR
1314,2025-05-18,HR,Advertising,Central,Cash,27901,15308,12593,Amit,53,India,INR
1315,2025-11-26,Procurement,Advertising,Online,Card,59498,24800,34698,Tara,45,Online,Mixed
1316,2025-10-12,HR,Contractors,International,"Bank Transfer",29665,4608,25057,Amit,53,US,USD
1317,2025-08-12,Sales,Travel,Online,Cash,128138,87774,40364,Sonia,12,Online,Mixed
1318,2025-11-20,Operations,Utilities,North,Card,23956,10642,13314,Karan,55,India,INR
1319,2025-12-20,HR,Supplies,Central,"Bank Transfer",79128,45185,33943,Amit,53,India,INR
1320,2025-07-20,Procurement,Supplies,West,UPI,45382,20930,24452,Tara,45,India,INR
1321,2025-03-02,Marketing,Travel,East,Cash,100754,27672,73082,Ravi,33,India,INR
1322,2025-01-25,Operations,Training,South,"Bank Transfer",135765,36661,99104,Karan,55,India,INR
1323,2025-02-16,Operations,Utilities,International,UPI,137492,24347,113145,Karan,55,US,USD
1324,2025-08-22,Sales,Travel,Central,UPI,66011,25641,40370,Sonia,12,India,INR
1325,2025-10-19,Operations,Training,South,Cash,28075,15537,12538,Karan,55,India,INR
1326,2025-04-14,Procurement,Advertising,International,Card,67098,50109,16989,Tara,45,US,USD
1327,2025-10-04,Finance,Utilities,Online,UPI,65489,11315,54174,Vikram,49,Online,Mixed
1328,2025-10-23,Sales,Advertising,West,UPI,6716,2850,3866,Sonia,12,India,INR
1329,2025-03-06,Marketing,Utilities,Corporate,Card,11385,8919,2466,Ravi,33,India,INR
1330,2025-10-23,IT,Training,Corporate,Card,85861,32208,53653,Neha,51,India,INR
1331,2025-08-26,Marketing,Software,Central,UPI,27127,16643,10484,Ravi,33,India,INR
1332,2025-03-23,Marketing,Travel,North,UPI,6129,3654,2475,Ravi,33,India,INR
1333,2025-10-25,Procurement,Maintenance,East,Cash,92495,61400,31095,Tara,45,India,INR
1334,2025-10-06,Sales,Contractors,South,UPI,122429,13022,109407,Sonia,12,India,INR
1335,2025-03-28,IT,Training,Corporate,"Bank Transfer",122599,26264,96335,Neha,51,India,INR
1336,2025-03-18,IT,Contractors,Online,UPI,60192,42030,18162,Neha,51,Online,Mixed
1337,2025-03-10,IT,Utilities,South,Card,141559,104924,36635,Neha,51,India,INR
1338,2025-09-23,Procurement,Travel,North,Card,89091,41328,47763,Tara,45,India,INR
1339,2025-09-25,Procurement,Travel,Online,UPI,105656,62310,43346,Tara,45,Online,Mixed
1340,2025-11-07,Procurement,Supplies,Online,Card,124659,58809,65850,Tara,45,Online,Mixed
1341,2025-08-08,IT,Supplies,North,Cash,124386,28061,96325,Neha,51,India,INR
1342,2025-09-08,R&D,Training,Corporate,Cash,5607,4259,1348,Divya,55,India,INR
1343,2025-01-02,Legal,Software,West,Card,67488,19054,48434,Shruti,38,India,INR
1344,2025-01-12,Sales,Software,Corporate,Card,85461,25933,59528,Sonia,12,India,INR
1345,2025-01-09,Support,Supplies,East,Card,101276,34859,66417,Kabir,49,India,INR
1346,2025-02-24,Sales,Supplies,North,Card,66195,31299,34896,Sonia,12,India,INR
1347,2025-10-02,Marketing,Supplies,North,UPI,110247,86972,23275,Ravi,33,India,INR
1348,2025-07-08,IT,Supplies,International,UPI,38442,28311,10131,Neha,51,US,USD
1349,2025-04-15,Finance,Training,East,"Bank Transfer",71434,39650,31784,Vikram,49,India,INR
1350,2025-05-07,Operations,Travel,East,UPI,46656,27927,18729,Karan,55,India,INR
1351,2025-04-05,IT,Maintenance,Central,UPI,129364,94622,34742,Neha,51,India,INR
1352,2025-03-27,HR,Training,Corporate,"Bank Transfer",59237,10629,48608,Amit,53,India,INR
1353,2025-06-18,Sales,Travel,South,Cash,82202,10348,71854,Sonia,12,India,INR
1354,2025-06-26,Procurement,Supplies,East,Cash,144133,104166,39967,Tara,45,India,INR
1355,2025-09-05,Support,Utilities,East,Cash,145927,67224,78703,Kabir,49,India,INR
1356,2025-10-05,Support,Supplies,North,Cash,103055,6165,96890,Kabir,49,India,INR
1357,2025-06-01,Sales,Maintenance,West,"Bank Transfer",82822,62226,20596,Sonia,12,India,INR
1358,2025-01-06,Marketing,Maintenance,Central,Cash,32948,2767,30181,Ravi,33,India,INR
1359,2025-02-23,Support,Maintenance,East,UPI,141912,20018,121894,Kabir,49,India,INR
1360,2025-08-16,HR,Advertising,International,Cash,140685,13262,127423,Amit,53,US,USD
1361,2025-05-18,Operations,Training,North,UPI,52303,14791,37512,Karan,55,India,INR
1362,2025-11-28,HR,Travel,Online,UPI,146921,20099,126822,Amit,53,Online,Mixed
1363,2025-10-02,R&D,Utilities,Corporate,"Bank Transfer",9421,2924,6497,Divya,55,India,INR
1364,2025-12-10,R&D,Software,East,"Bank Transfer",109763,48959,60804,Divya,55,India,INR
1365,2025-07-18,Marketing,Travel,North,Card,98500,35015,63485,Ravi,33,India,INR
1366,2025-10-03,Support,Supplies,North,Card,44439,2485,41954,Kabir,49,India,INR
1367,2025-07-03,Procurement,Contractors,North,UPI,38952,15814,23138,Tara,45,India,INR
1368,2025-06-01,HR,Contractors,International,Cash,28701,3928,24773,Amit,53,US,USD
1369,2025-12-14,Legal,Software,Online,Cash,149192,22879,126313,Shruti,38,Online,Mixed
1370,2025-06-08,Operations,Software,East,"Bank Transfer",11790,9234,2556,Karan,55,India,INR
1371,2025-09-16,R&D,Utilities,Corporate,UPI,11108,5207,5901,Divya,55,India,INR
1372,2025-04-20,Procurement,Advertising,Central,Cash,94409,55665,38744,Tara,45,India,INR
1373,2025-05-15,Operations,Software,North,Card,109311,57915,51396,Karan,55,India,INR
1374,2025-11-06,Procurement,Supplies,East,UPI,75651,14562,61089,Tara,45,India,INR
1375,2025-12-01,R&D,Utilities,North,UPI,99386,46412,52974,Divya,55,India,INR
1376,2025-01-09,Finance,Supplies,West,UPI,135875,29547,106328,Vikram,49,India,INR
1377,2025-04-19,HR,Training,Central,Cash,46148,35052,11096,Amit,53,India,INR
1378,2025-06-01,IT,Travel,Online,Cash,51602,36287,15315,Neha,51,Online,Mixed
1379,2025-09-26,Sales,Software,North,"Bank Transfer",59717,47672,12045,Sonia,12,India,INR
1380,2025-09-07,Operations,Supplies,North,UPI,84469,3618,80851,Karan,55,India,INR
1381,2025-05-24,Support,Contractors,Central,Cash,64053,10063,53990,Kabir,49,India,INR
1382,2025-02-26,Legal,Supplies,International,"Bank Transfer",118738,72690,46048,Shruti,38,US,USD
1383,2025-06-06,Sales,Travel,International,"Bank Transfer",100993,77263,23730,Sonia,12,US,USD
1384,2025-06-13,HR,Maintenance,Corporate,Cash,119569,26633,92936,Amit,53,India,INR
1385,2025-02-26,Sales,Advertising,South,"Bank Transfer",129007,71036,57971,Sonia,12,India,INR
1386,2025-07-02,R&D,Supplies,West,UPI,148849,15497,133352,Divya,55,India,INR
1387,2025-11-22,Operations,Advertising,Online,"Bank Transfer",135790,74437,61353,Karan,55,Online,Mixed
1388,2025-12-28,Marketing,Supplies,Online,Card,42743,32397,10346,Ravi,33,Online,Mixed
1389,2025-12-07,Sales,Advertising,Corporate,"Bank Transfer",35559,27641,7918,Sonia,12,India,INR
1390,2025-07-10,Marketing,Travel,North,Card,35704,18763,16941,Ravi,33,India,INR
1391,2025-04-19,Sales,Utilities,Online,"Bank Transfer",94808,27820,66988,Sonia,12,Online,Mixed
1392,2025-09-27,Procurement,Travel,Online,Cash,12722,3826,8896,Tara,45,Online,Mixed
1393,2025-07-03,Operations,Software,Online,"Bank Transfer",96208,14070,82138,Karan,55,Online,Mixed
1394,2025-07-01,HR,Advertising,North,Cash,90255,54151,36104,Amit,53,India,INR
1395,2025-07-01,Legal,Utilities,Online,Cash,44664,2430,42234,Shruti,38,Online,Mixed
1396,2025-05-18,Sales,Software,International,Cash,146414,27784,118630,Sonia,12,US,USD
1397,2025-01-25,Finance,Travel,North,Cash,49743,17586,32157,Vikram,49,India,INR
1398,2025-02-14,Sales,Contractors,Corporate,UPI,126338,19617,106721,Sonia,12,India,INR
1399,2025-02-08,HR,Software,International,"Bank Transfer",10650,2116,8534,Amit,53,US,USD
1400,2025-05-13,Procurement,Supplies,Central,UPI,12868,2047,10821,Tara,45,India,INR
1401,2025-02-02,R&D,Software,South,UPI,106244,73925,32319,Divya,55,India,INR
1402,2025-07-05,Marketing,Supplies,Online,Cash,12066,7167,4899,Ravi,33,Online,Mixed
1403,2025-01-21,Support,Contractors,International,Card,115052,15135,99917,Kabir,49,US,USD
1404,2025-10-06,R&D,Contractors,West,"Bank Transfer",138810,95301,43509,Divya,55,India,INR
1405,2025-07-18,Operations,Advertising,South,Cash,147609,78034,69575,Karan,55,India,INR
1406,2025-11-03,Sales,Utilities,West,Cash,49052,17476,31576,Sonia,12,India,INR
1407,2025-07-22,HR,Utilities,Corporate,"Bank Transfer",115486,30022,85464,Amit,53,India,INR
1408,2025-10-04,R&D,Software,East,Cash,72507,40661,31846,Divya,55,India,INR
1409,2025-02-22,Support,Utilities,Central,"Bank Transfer",59259,39866,19393,Kabir,49,India,INR
1410,2025-11-20,IT,Travel,West,Card,133837,105221,28616,Neha,51,India,INR
1411,2025-06-04,Procurement,Utilities,Corporate,Card,134342,53165,81177,Tara,45,India,INR
1412,2025-06-25,Procurement,Training,Corporate,Cash,143515,41155,102360,Tara,45,India,INR
1413,2025-11-19,Sales,Travel,Central,UPI,139982,78481,61501,Sonia,12,India,INR
1414,2025-08-27,Procurement,Contractors,International,UPI,116072,52796,63276,Tara,45,US,USD
1415,2025-05-20,HR,Travel,Online,Cash,69955,31803,38152,Amit,53,Online,Mixed
1416,2025-09-17,HR,Maintenance,Central,Cash,44990,27048,17942,Amit,53,India,INR
1417,2025-10-06,Procurement,Maintenance,Online,"Bank Transfer",127144,48903,78241,Tara,45,Online,Mixed
1418,2025-05-21,Sales,Utilities,West,UPI,48381,17248,31133,Sonia,12,India,INR
1419,2025-05-03,R&D,Contractors,Online,Card,42396,19087,23309,Divya,55,Online,Mixed
1420,2025-12-28,Sales,Contractors,East,UPI,91910,47798,44112,Sonia,12,India,INR
1421,2025-03-04,Support,Maintenance,South,UPI,18443,11264,7179,Kabir,49,India,INR
1422,2025-10-28,Marketing,Training,West,Card,126799,98624,28175,Ravi,33,India,INR
1423,2025-04-21,Procurement,Utilities,International,"Bank Transfer",92376,69305,23071,Tara,45,US,USD
1424,2025-03-06,Procurement,Advertising,North,Cash,55376,39789,15587,Tara,45,India,INR
1425,2025-03-16,Procurement,Advertising,West,UPI,64230,17615,46615,Tara,45,India,INR
1426,2025-11-07,R&D,Utilities,International,Cash,18285,14416,3869,Divya,55,US,USD
1427,2025-02-23,Sales,Software,South,"Bank Transfer",100331,17134,83197,Sonia,12,India,INR
1428,2025-01-24,IT,Advertising,East,UPI,64781,9025,55756,Neha,51,India,INR
1429,2025-09-02,Support,Training,North,UPI,118049,73961,44088,Kabir,49,India,INR
1430,2025-10-27,HR,Travel,North,UPI,44412,24649,19763,Amit,53,India,INR
1431,2025-09-04,HR,Maintenance,South,Card,66660,8927,57733,Amit,53,India,INR
1432,2025-11-12,Procurement,Maintenance,West,"Bank Transfer",37321,4428,32893,Tara,45,India,INR
1433,2025-07-14,Finance,Training,Central,"Bank Transfer",18601,10360,8241,Vikram,49,India,INR
1434,2025-12-01,Legal,Supplies,Central,"Bank Transfer",39546,29137,10409,Shruti,38,India,INR
1435,2025-11-08,Support,Advertising,East,UPI,30313,23149,7164,Kabir,49,India,INR
1436,2025-05-20,Support,Software,Corporate,Cash,74028,41501,32527,Kabir,49,India,INR
1437,2025-08-25,R&D,Supplies,Online,Card,17319,2672,14647,Divya,55,Online,Mixed
1438,2025-07-20,Finance,Software,Online,UPI,71564,50684,20880,Vikram,49,Online,Mixed
1439,2025-05-27,HR,Travel,Corporate,Card,18367,4943,13424,Amit,53,India,INR
1440,2025-10-08,HR,Maintenance,North,"Bank Transfer",82676,54442,28234,Amit,53,India,INR
1441,2025-11-20,Marketing,Advertising,Corporate,"Bank Transfer",68764,2751,66013,Ravi,33,India,INR
1442,2025-05-03,Procurement,Travel,International,Cash,66348,11827,54521,Tara,45,US,USD
1443,2025-03-02,Procurement,Supplies,East,Card,53689,30878,22811,Tara,45,India,INR
1444,2025-12-13,Support,Software,International,Cash,115283,43536,71747,Kabir,49,US,USD
1445,2025-05-07,R&D,Contractors,East,UPI,123356,5370,117986,Divya,55,India,INR
1446,2025-05-28,Marketing,Utilities,Corporate,Card,82742,2375,80367,Ravi,33,India,INR
1447,2025-01-10,Sales,Training,Online,Cash,137714,14592,123122,Sonia,12,Online,Mixed
1448,2025-10-10,Support,Maintenance,North,UPI,34697,19533,15164,Kabir,49,India,INR
1449,2025-11-23,R&D,Advertising,South,"Bank Transfer",116184,7164,109020,Divya,55,India,INR
1450,2025-03-28,Sales,Contractors,International,Card,91721,16807,74914,Sonia,12,US,USD
1451,2025-12-01,Operations,Advertising,South,"Bank Transfer",77443,19381,58062,Karan,55,India,INR
1452,2025-11-26,R&D,Supplies,West,Card,104994,66809,38185,Divya,55,India,INR
1453,2025-02-12,Marketing,Training,Online,UPI,129244,80860,48384,Ravi,33,Online,Mixed
1454,2025-05-08,Marketing,Advertising,Online,Cash,134733,12438,122295,Ravi,33,Online,Mixed
1455,2025-07-28,Operations,Maintenance,Central,Cash,133285,46438,86847,Karan,55,India,INR
1456,2025-02-26,Operations,Training,Corporate,Card,28991,14471,14520,Karan,55,India,INR
1457,2025-12-02,Marketing,Utilities,East,Cash,75101,24894,50207,Ravi,33,India,INR
1458,2025-11-18,Support,Advertising,West,Card,26954,7135,19819,Kabir,49,India,INR
1459,2025-07-05,Legal,Contractors,Online,UPI,21844,5686,16158,Shruti,38,Online,Mixed
1460,2025-12-27,Support,Contractors,East,"Bank Transfer",91272,50387,40885,Kabir,49,India,INR
1461,2025-06-04,Support,Travel,Corporate,Card,135311,11476,123835,Kabir,49,India,INR
1462,2025-09-13,Procurement,Travel,Corporate,UPI,129818,51951,77867,Tara,45,India,INR
1463,2025-03-28,IT,Training,North,Cash,148272,50974,97298,Neha,51,India,INR
1464,2025-03-23,Sales,Advertising,East,UPI,24442,3742,20700,Sonia,12,India,INR
1465,2025-04-05,Sales,Software,South,Cash,40396,10710,29686,Sonia,12,India,INR
1466,2025-11-16,Marketing,Software,North,Cash,113634,67477,46157,Ravi,33,India,INR
1467,2025-11-09,IT,Contractors,South,Cash,95199,26188,69011,Neha,51,India,INR
1468,2025-09-22,Finance,Advertising,Corporate,"Bank Transfer",125331,10573,114758,Vikram,49,India,INR
1469,2025-12-22,HR,Travel,Online,Cash,35612,23403,12209,Amit,53,Online,Mixed
1470,2025-04-03,Support,Advertising,South,UPI,143706,100737,42969,Kabir,49,India,INR
1471,2025-03-12,Marketing,Utilities,Central,"Bank Transfer",6915,5319,1596,Ravi,33,India,INR
1472,2025-12-16,Marketing,Travel,East,Card,34267,21317,12950,Ravi,33,India,INR
1473,2025-05-13,R&D,Training,Central,Cash,59305,23405,35900,Divya,55,India,INR
1474,2025-01-12,HR,Training,Online,UPI,50909,36381,14528,Amit,53,Online,Mixed
1475,2025-10-19,R&D,Maintenance,North,"Bank Transfer",98804,71621,27183,Divya,55,India,INR
1476,2025-08-19,Procurement,Training,International,UPI,143674,94024,49650,Tara,45,US,USD
1477,2025-01-17,Support,Advertising,East,UPI,133999,20308,113691,Kabir,49,India,INR
1478,2025-05-02,Operations,Software,West,Cash,12543,5121,7422,Karan,55,India,INR
1479,2025-12-25,Sales,Supplies,Corporate,Cash,64670,41340,23330,Sonia,12,India,INR
1480,2025-05-22,Procurement,Maintenance,Central,UPI,89071,43865,45206,Tara,45,India,INR
1481,2025-11-10,Finance,Travel,South,UPI,117156,3092,114064,Vikram,49,India,INR
1482,2025-10-07,HR,Advertising,Central,Cash,126475,74902,51573,Amit,53,India,INR
1483,2025-10-04,Procurement,Software,Corporate,UPI,148881,37928,110953,Tara,45,India,INR
1484,2025-07-20,HR,Contractors,International,Card,97510,77860,19650,Amit,53,US,USD
1485,2025-03-11,HR,Software,International,Cash,98121,8997,89124,Amit,53,US,USD
1486,2025-10-19,Operations,Supplies,North,Card,40436,21457,18979,Karan,55,India,INR
1487,2025-04-03,Legal,Contractors,Central,Card,36215,18124,18091,Shruti,38,India,INR
1488,2025-03-20,R&D,Contractors,East,"Bank Transfer",145073,6927,138146,Divya,55,India,INR
1489,2025-02-06,Operations,Contractors,International,Card,75481,36543,38938,Karan,55,US,USD
1490,2025-01-24,Legal,Training,West,Cash,63410,4448,58962,Shruti,38,India,INR
1491,2025-07-23,Finance,Advertising,International,"Bank Transfer",78510,42711,35799,Vikram,49,US,USD
1492,2025-08-18,Support,Advertising,West,"Bank Transfer",42149,9223,32926,Kabir,49,India,INR
1493,2025-12-10,Legal,Training,North,UPI,124437,73288,51149,Shruti,38,India,INR
1494,2025-10-07,HR,Supplies,International,UPI,98361,22919,75442,Amit,53,US,USD
1495,2025-04-23,Legal,Supplies,International,UPI,18926,3443,15483,Shruti,38,US,USD
1496,2025-03-12,IT,Software,Online,"Bank Transfer",81545,63597,17948,Neha,51,Online,Mixed
1497,2025-02-16,Legal,Training,Online,Card,58116,18750,39366,Shruti,38,Online,Mixed
1498,2025-12-04,Operations,Maintenance,International,"Bank Transfer",70864,44544,26320,Karan,55,US,USD
1499,2025-04-27,Legal,Supplies,Central,Card,76371,4926,71445,Shruti,38,India,INR
1500,2025-06-02,R&D,Advertising,North,"Bank Transfer",95599,24381,71218,Divya,55,India,INR
1501,2025-12-22,Operations,Training,South,"Bank Transfer",143170,35181,107989,Karan,55,India,INR
